Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
2/20,19/20,3000,150000,61.010523557662964,2349.8431919813156,137.3992381542921,164.79032420739532,0.95
3/20,0/20,3050,152500,61.99442434310913,2365.845616579056,135.62804486602545,172.28591924905777,0.96
3/20,1/20,3100,155000,61.9519476890564,2346.3269226551056,135.84058271348476,166.6287512741983,0.93
3/20,2/20,3150,157500,62.716630697250366,2335.987223625183,135.59591369330883,169.2286387756467,0.96
3/20,3/20,3200,160000,63.55772805213928,2330.0543084144592,136.37221771478653,157.72800259292126,0.99
3/20,4/20,3250,162500,63.81550073623657,2312.7707591056824,137.36301124840975,173.42632442340255,0.97
3/20,5/20,3300,165000,68.03070163726807,2311.005076289177,135.99404300749302,169.6546230390668,0.99
3/20,6/20,3350,167500,65.81213665008545,2281.193861246109,134.889475338161,159.12928412109613,0.97
3/20,7/20,3400,170000,68.33364677429199,2290.9682797193527,134.2876443117857,160.17318034172058,0.96
3/20,8/20,3450,172500,68.61179208755493,2280.551989674568,135.85599909722805,160.78155107051134,0.97
3/20,9/20,3500,175000,65.50036334991455,2285.48472738266,136.28294875472784,159.30729926005006,0.99
3/20,10/20,3550,177500,61.96187424659729,2302.906732559204,137.13922757655382,160.20106751471758,0.98
3/20,11/20,3600,180000,62.00537919998169,2283.6928973197937,134.85402086377144,157.50934063643217,0.98
3/20,12/20,3650,182500,62.46819829940796,2279.9198268651962,135.52118038386106,154.23262544721365,0.99
3/20,13/20,3700,185000,62.57020974159241,2272.19207072258,134.89292600750923,151.47133629769087,0.98
3/20,14/20,3750,187500,62.19526195526123,2285.770332336426,134.97575887292624,160.23273451253772,0.98
3/20,15/20,3800,190000,63.39206838607788,2258.4654680490494,134.86677656322718,151.0185259245336,0.98
3/20,16/20,3850,192500,61.350789070129395,2256.3272721767426,132.88861023634672,157.72012601047754,0.99
3/20,17/20,3900,195000,61.89579224586487,2248.089133620262,134.41475242376328,156.01578978449106,0.94
3/20,18/20,3950,197500,60.90957236289978,2250.6852202415466,133.8752904832363,161.74332593381405,0.99
3/20,19/20,4000,200000,60.47081637382507,2224.9126722812653,134.08006167411804,166.98528392612934,0.94
4/20,0/20,4050,202500,61.07288217544556,2222.926503777504,133.09517162293196,158.85734909400344,1.0
4/20,1/20,4100,205000,60.047154903411865,2231.5582098960876,134.68487578630447,162.20521744713187,0.99
4/20,2/20,4150,207500,58.58368921279907,2219.376483798027,134.45020784437656,162.89479963481426,0.95
4/20,3/20,4200,210000,58.341352224349976,2242.050526857376,133.50460171699524,171.06967138126493,0.99
